other_links.entity_id,Full Name,Full name (vernacular),First name,Last name,Title (same as alias?),Alias,VIAF ID,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
47346.0,"Sassari, Girolamo da",Girolamo da Sassari,Girolamo da,Sassari,,,,Capuchin (O.F.M. Cap.),,,capuchin,clergy,Catholic,male,italian:1,,,,,,,,,
47348.0,"Sauvalle, Henri",Henri Sauvalle,Henri,Sauvalle,,Sauval,,scholar,history,history/classical scholarship,,,,male,french:1,Yes,,,"Paris, France",1623.0,,1676-3-21,,
47349.0,"Savini, Andrea Giulio",Andrea Giulio Savini,Andrea Giulio,Savini,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47350.0,"Sbarra, Filippo",Filippo Sbarra,Filippo,Sbarra,,Filippo Renato Sbarra,,,music,music,,,,male,italian:1,Yes,"Il Serafino Della Terra S. Filippo Neri : Oratorio Cantato Nella Capella Della Sacra Cesarea Real Maesta_ Dell'Imperatrice Eleonora, Vienna 1679.",,,,,,composer,
47351.0,"Scafili, Vito",Vito Scafili,Vito,Scafili,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:4;latin:1,,,,,,,,,
47352.0,"Scarducci, Salvatore",Salvatore Scarducci,Salvatore,Scarducci,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,Yes,"L'anno secolare : festa solennemente celebrata dalla illustrissima citta_ di Torino agli sei di giugno dell'Anno MDCLIII che fu_ l'anno dugentesimo dope il famoso miracolo del Santissimo Sacramento, Torino 1653.",,,,,,,
47353.0,"Schaffer, Andreas",Andreas Schaffer,Andreas,Schaffer,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:9,,,,,,,,,
47355.0,"Schaffgotsch, Gotthard Franz von",Gotthard Franz von Schaffgotsch,Gotthard Franz von,Schaffgotsch,,,,protonotary apostolic,,,,titled_nobility,Catholic,male,latin:2,,,,,1629.0,,1668.0,,
47356.0,"Schaidenperger, Georg",Georg Schaidenperger,Georg,Schaidenperger,,,,Jesuit (S.J.),medicine,natural philosophy,"physician,jesuit","clergy,professional",Catholic,male,latin:3,,,,,,,,,
47359.0,"Scheffer, Johann Ernst",Johann Ernst Scheffer,Johann Ernst,Scheffer,,,,,,,,,,male,latin:1,,,,,,,,,
47360.0,"Scheiner, Christoph",Christoph Scheiner,Christoph,Scheiner,,,,"natural philosopher,Jesuit (S.J.),astronomer","astronomy,natural philosophy",natural philosophy,jesuit,clergy,Catholic,male,latin:1,Yes,"De macvlis solarib. et stellis circa Iouem errantibus, accvratior disqvisitio , Augustae Vindelicorum 1612.Oculus, hoc est fundamentum opticum, London 1652. Rosa Ursina, Bracciani 1626-1630.",,,,,,,
47361.0,"Schenck, Joseph Theodor",Joseph Theodor Schenck,Joseph Theodor,Schenck,,,,"professor of medicine at the University of Jena,physician",medicine,natural philosophy,"physician,professor",professional,,male,latin:2,,,,,,,,,
47362.0,"Schirmbeck, Adam",Adam Schirmbeck,Adam,Schirmbeck,,,,Jesuit (S.J.),theater,other,jesuit,clergy,Catholic,male,latin:1,Yes,"Hercules Atlanti suffectus, Monachii 1651. Abfall vnd Widerkehr Zu Dem Creutz Christi Eines Egyptischen heiligen Ju_nglings, dessen Namen vnbekandt, 1651. Nabvchodonosor, Monachii 1635.",,,,,,playwright,
47364.0,"Schlick, Franz Ernst von",Franz Ernst von Schlick,Franz Ernst von,Schlick,,,,Count,,,count,titled_nobility,Catholic,male,latin:1,,,,,,,,,
47365.0,"Schorn, Michael",Michael Schorn,Michael,Schorn,,,,,,,,,,male,german:3,,,,,,,,,
47366.0,"Schott, Kaspar",Kaspar Schott,Kaspar,Schott,,disciple of Athanasius Kircher,,"natural philosopher,mathematician,Jesuit (S.J.),disciple of ","mathematics,natural philosophy",natural philosophy,jesuit,clergy,Catholic,male,"latin, italian:2;italian:8;latin:18",Yes,"Mechanica Hydraulico-Pnevmatica, Francofurti 1657.",,,,,,,
47367.0,"Schroek, Lucas d. J.",Lucas d. J. Schroek,Lucas d. J.,Schroek,,,,physician,medicine,natural philosophy,physician,professional,,male,latin:9,Yes,"Pharmacopoeia augustana renovata et aucta …, Augustae Vindelicorum 1684.",,,,,,,
47368.0,"Schücking, Johann",Johann Schücking,Johann,Schücking,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,Yes,"Summa disputationum de Bibliorum SS. textus hebraei ac lat. authentia et corruptela, colonie 1649.",,,,,,,
47369.0,"Schürer, Simon",Simon Schürer,Simon,Schürer,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,Yes,"Annus dominicae passionis, in kalendarii perpetui, menses, hebdomadas, dies, et horas ordinatus, & dicatus, Prague 1670.",,"Sokolov, Czech Republic",1613?,"Prague, Czech Republic",1677.0,,
47371.0,"Sebastiani, Matteo",Matteo Sebastiani,Matteo,Sebastiani,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47372.0,"Segni, Alessandro",Alessandro Segni,Alessandro,Segni,,,,"secretary to Prince Leopold de' Medici, diplomat, secretary in Accademia della Crusca and Accademia del Cimento",,natural philosophy,"secretary,diplomat",secular_official,Catholic,male,italian:9,Yes,"Memorie de' viaggi, e feste per le reali nozze de'serenissimi sposi Violante Beatrice di Baviera, e Ferdinando Principe di Toscana, Firenze 1688. Le prove della sapienza, e del valore : festa a cavallo sotto la condotta del serenissimo principe di Toscana, Firenze 1686. Vocabolario degli accademici della Crusca, in questa 3. impressiono nuovamente cor., copiosumente accresciuto ., Firenze 1691.",,,1633.0,,1698.0,,
47373.0,"Semple, Hugo",Hugo Semple,Hugo,Semple,,Sempil,,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:1,Yes,"Exertitia matematica, Madrid 1642.",,,,,,,
47374.0,"Servoulles, Gaspar de",Gaspar de Servoulles,Gaspar de,Servoulles,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,french:1,,,,,,,,,
47375.0,"Settala, Manfredo",Manfredo Settala,Manfredo,Settala,,,9905826.0,collector,collecting,other,,professional,Catholic,male,italian:6,Yes,"Musaeum Septalianum : Manfredi Septalae patritii Mediolanensis industrioso labore constructum; Pauli Mariae Terzagi ... geniali laconismo descriptum; politioris literaturae professoribus erudita humanitate adapertum, Dertonae 1664.",,,1600.0,,1680.0,,
47376.0,"Sevenstern, Kaspar",Kaspar Sevenstern,Kaspar,Sevenstern,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,Yes,"Freundtliche Einladung Auff die Wohlgerathene, Koln 1671. Eyteler Sturm- vnd Wirbel-Windt, Koln 1668. Gegengespra_ch u_ber die Frage: Warum wilt du nicht Ro_misch Katholisch werden wie deine Vorfahren gewesen?, Hanover 1669.",,,,,,,
47377.0,"Severino, Marcaurelio",Marcaurelio Severino,Marcaurelio,Severino,,,,physician,medicine,natural philosophy,physician,professional,,male,latin:2;italian:2,,,,,1580.0,,1656.0,,
47378.0,"Severo, Giovanni Andrea",Giovanni Andrea Severo,Giovanni Andrea,Severo,,,,,,,,,,male,italian:1,,,,,,,,,
47379.0,"Severolo, Marcello",Marcello Severolo,Marcello,Severolo,,abbot,,abbot,,,abbot,"clergy,church_official",Catholic,male,latin:1,,,,,,,,,
47380.0,"Sigler, Eberhard",Eberhard Sigler,Eberhard,Sigler,,Fuldensis,,,,,,,,male,latin:1,,,,,,,,,
47381.0,"Silvestri, Clemente",Clemente Silvestri,Clemente,Silvestri,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47382.0,"Simon de Monte Libano, Moses",Moses Simon de Monte Libano,Moses,Simon de Monte Libano,,,,,,,,,,male,latin:1;arabic:1,,,,,,,,,
47383.0,"Sinibaldi, Carlo",Carlo Sinibaldi,Carlo,Sinibaldi,,Andrea,,,music,music,,,,male,italian:1,Yes,"I Mirti Intrecciati A Gli Allori Nelle Nozze Avgvstissime delle Sacre, E Reali Maesta_ Di Givseppe Re'De'Romani, E Di Amelia Nata Principessa D'Hannover : Ode Pindarica Epitalamica Del Cavaliere Don Carlo Andrea Sinibaldi Dell'Ordine di S. Iago, Patricio Faentino : All' ... Sig. Cardinale Vincenzo Grimani, Faenza 1699.Irene Conciliatrice Dell'Evropa, E Dell'Asia, Nella Tregua di Vinticinque Anni, Seguita nel Congresso di Carlouitz in Schiauonia, L'Anno M. D C. I C. : Tra la Sacra, e Cesarea Maesta_ di Leopoldo Primo Imperatore de'Romani ... ; Ode Pindarica Del Caualiere D. Carlo Andrea Sinibaldi dell'Ordine di S. Iago, Patricio Faentino All' ... Conte Ferdinando D'Arrach .... Faenza 1699.",,,,,,,
47384.0,"Sinich (Sing), Karl",Karl Sinich (Sing),Karl,Sinich (Sing),,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:4,,,,,,,,,
47386.0,"Soll, Karl",Karl Soll,Karl,Soll,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47387.0,"Sozzifanti, Baldassaro",Baldassaro Sozzifanti,Baldassaro,Sozzifanti,,,,,,,,,,male,italian:4,,,,,,,,,
47388.0,"Solski, Stanislas",Stanislas Solski,Stanislas,Solski,,,,Jesuit (S.J.),,natural philosophy,jesuit,clergy,Catholic,male,latin:5,Yes,"The Polish Geometer, 1686.",,,1623.0,,1701.0,,
47389.0,"Sonderegher, Martin",Martin Sonderegher,Martin,Sonderegher,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47390.0,"Sonnenberg, Walter",Walter Sonnenberg,Walter,Sonnenberg,,Ignacio de Montes,,Jesuit (S.J.),travel/exploration,travel/exploration,jesuit,clergy,Catholic,male,latin:3,,,,,,,,missionary,
47391.0,"Sophie, Duchess of Braunschweig-Lüneburg",Duchess of Braunschweig-Lüneburg Sophie,Duchess of Braunschweig-Lüneburg,Sophie,,Princess,3.2798209E7,"Princess of the Palatinate,Duchess of Braunschweig-L","poetry,music","poetry,music",princess,titled_nobility,Protestant,female,italian:1,Yes,,"August the Younger, Duke of Brunswick-Lüneburg",,1613-8-20,"Güstrow, Germany",1676-7-12,a poet and composer?,
47392.0,"Sozzino, Mariano",Mariano Sozzino,Mariano,Sozzino,,,,,,,,,,male,italian:1,,,,,,,,,
47393.0,"Spaiser, Georg",Georg Spaiser,Georg,Spaiser,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,"Plausus symbolicus in S.R.I. pomo quod Maximiliano seren.mo com. Pal. Rheni, Boiorum Duci, S.R.I. Archidapifero, et Electori Meritissimo traditum gratulabatur Colleg. Ingolstad. Soc. Iesu A. M.DC.XXIII.",,,,,,,
47394.0,"Spieh, Albrecht",Albrecht Spieh,Albrecht,Spieh,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47395.0,"Spinola, Giovanni Andrea",Giovanni Andrea Spinola,Giovanni Andrea,Spinola,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,Yes,"Chori inter philosophicas concertationes, Genoa 1645. Il cvore in volta, e'l cvore in scena; saggio di lettere, e poesie, e componimenti dramatici, Genoa 1695.",,,,,,,
47396.0,"Spinola, Giovanni Battista",Giovanni Battista Spinola,Giovanni Battista,Spinola,,Cardinal,,Cardinal,,,cardinal,"church_official,clergy",Catholic,male,italian:1,,,,,,,,,
47397.0,"Spizel, Theophil",Theophil Spizel,Theophil,Spizel,,,3.2789367E7,author,theology,religious/morality,,,Protestant,male,latin:1,Yes,"De re literaria Sinensium commentarius, Lugduni 1660.",,,1639-9-11,,1691-1-7,,
47398.0,"Stansel (Estansel) de Castro, Valentin",Valentin Stansel (Estansel) de Castro,Valentin,Stansel (Estansel) de Castro,,disciple of Athanasius Kircher,,"Jesuit (S.J.),disciple of Athanasius Kircher",natural philosophy,natural philosophy,jesuit,clergy,Catholic,male,latin:9,Yes,"Orbe affonsino, ou, Horoscopio vniuersal : no qual pelo extremo da sombra inuersa se conhece, que hora seja em qualquer lugar de todo o mundo, o circulo meridional, o oriente & poente do sol, a quantidade dos dias, a altura do polo & equador, ou linha, Evora 1658.",,"Olomouc, Czech Republic",1621.0,"Bahia, Brazil",1705.0,,
47399.0,"Stahrenberg, Conrad Balthasar von",Conrad Balthasar von Stahrenberg,Conrad Balthasar von,Stahrenberg,,,,count,,,count,titled_nobility,Catholic,male,german:1,,,,,,,,,
47400.0,"Staudacher, Michael",Michael Staudacher,Michael,Staudacher,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,Yes,"Centvm affectvs amoris divini, Dilingae 1647.Genovefa, das ist: wunderliches Leben und denckwu_rdige Geschichten der H. Genovefa, geborner Hertzogin auß Brabant, usw. : mit eingebrachten sittlichen Lehren und Ermahnungs-Predigten, ein recht christlich und tugendsames Leben anzustellen, Dilingen 1648. Geistliche und Sittliche Redverfassungen ... Wie auch Mu_ndlich vorgetragen, anjetzo aber in offenen Drukt dargestellet, Insbruck 1656.",,,,,,,
47401.0,"Steber, Valentin",Valentin Steber,Valentin,Steber,,,,physician,medicine,natural philosophy,physician,professional,Catholic,male,latin:2;italian:2,,,,,,,,,
47402.0,"Steiß, Daniel",Daniel Steiß,Daniel,Steiß,,,,,,,,,,male,latin:1,,,,,,,,,
47403.0,"Stettinger, Christoph",Christoph Stettinger,Christoph,Stettinger,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:7,,,,,,,,,
47404.0,"Stobaeus, Nicolaus",Nicolaus Stobaeus,Nicolaus,Stobaeus,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,Yes,De vera oratione definitione 1738.,,,,,,,
47405.0,"Storer, Franz",Franz Storer,Franz,Storer,,,,Jesuit (S.J.),travel/exploration,travel/exploration,jesuit,clergy,Catholic,male,latin:3,,,,,,,,missionary,
47406.0,"Storheber, Johann",Johann Storheber,Johann,Storheber,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47407.0,"Storr, Matthaeus",Matthaeus Storr,Matthaeus,Storr,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,1611.0,,1678.0,,
47408.0,"Strada (alias Wegerer), Giovanni Filippo",Giovanni Filippo Strada (alias Wegerer),Giovanni Filippo,Strada (alias Wegerer),,,,,,,,,,male,italian:1,,,,,,,,,
47409.0,"Talbot, Gilbert",Gilbert Talbot,Gilbert,Talbot,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47410.0,"Tassara, Francesco Maria",Francesco Maria Tassara,Francesco Maria,Tassara,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:13,,,,,,,,,
47411.0,"Taverna, Matteo",Matteo Taverna,Matteo,Taverna,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:3,Yes,"La durevolezza delle felicita_ presagita nella coronazione del serenissimo Cesare Durazzo Duce della serenissima repubblica di Genova. Orazione... a_ 6 decembre 1666, Milano 1667.",,,,,,,
47412.0,"Terentii, Paolo Antonio",Paolo Antonio Terentii,Paolo Antonio,Terentii,,,,,,,,,,male,italian:1,,,,,,,,,
47413.0,"Terillo, Antonio",Antonio Terillo,Antonio,Terillo,,,,Jesuit (S.J.),theology,religious/morality,jesuit,clergy,Catholic,male,italian:1,Yes,"Regula morum siue Tractatus bipartitus de sufficienti ad conscientiam rite formandam regula in quo usus cujusvis opinionis practice probabilis convincitur esse licitus, Leodii 1677. Fundamentum totivs theologiæ moralis, seu tractatvs de conscientia probabili. : in qvo, qva ratione, qva avthoritate irrefragabili, usus cujusvis opinionis practice probabilis demonstrantur esse licitus, Leodii 1668.",,,,,,,
47414.0,"Teylin, Ignaz",Ignaz Teylin,Ignaz,Teylin,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:2,,,,,,,,,
47415.0,"Tilemann, Johann",Johann Tilemann,Johann,Tilemann,,,,author,"theology,natural philosophy ","religious/morality,natural philosophy",,,Protestant,male,latin:7;greek:1,Yes,"Kurtze Beschreibung der Sauerbronnen zu Wildungen, Marpurg 1639.Observationes medicinales, Marburg 1639. Appendix, De Materia Medica : Ad aphorismos therapeuticos, Marburg 1650.",,,,,,,
47416.0,"Torricelli, Evangelista",Evangelista Torricelli,Evangelista,Torricelli,,,2.4633476E7,"mathematician of the Grand Duke of Tuscany,mathematician,len","mathematics,astronomy",natural philosophy,"mathematician,lens-maker",professional,Catholic,male,latin:1;italian:1,Yes,"De centro gravitatis solidorum, Bononiae 1661.Traicte_ du mouvement des eaux ... tir _du traicte_ du mesme autheur du mouvement des corps pesans qui descendent naturellement,Castres 1664.",,"Faenza, Italy",1608-10-15,"Firenze, Italy",1647-10-25,,
47417.0,"Torrini, Bartolomeo",Bartolomeo Torrini,Bartolomeo,Torrini,,,,,mathematics,natural philosophy,,,,male,italian:1,Yes,"Parnassus triceps, seu Musarum afflatus physiatromatematici… 1655.",,,,,,,
47418.0,"Traber, Zacharias",Zacharias Traber,Zacharias,Traber,,,,Jesuit (S.J.),natural philosophy,natural philosophy,jesuit,clergy,Catholic,male,latin:1,Yes,"Nervvs Opticvs Sive Tractatus Theoricus, In Tres Libros Opticam Catoptricam Dioptricam Distribvtvs : In quibus radiorum a_ lumine, vel objecto per medium Diaphanum processus, Natura, Proprietates, & Effectus, selectis, & rarioribus Experientijs, Figuris, Demonstrationibusq_ue exhibentur, Viennae 1675.",,,,,,,
47419.0,"Travagin, Francesco",Francesco Travagin,Francesco,Travagin,,,,Member of the Royal Society,,,academy member,,,male,latin:5;italian:2,,,,,,,,,
47420.0,"Treu, Matthias Abdias",Matthias Abdias Treu,Matthias Abdias,Treu,,Trew,,,"theology,mathematics,astronomy","religious/morality,natural philosophy",,professional,Protestant,male,german:1,Yes,"Disputatio physico-astronomica de immobilitate terræ : contra Copernicum & hodiernos magnæ alias authoritatis astronomos, Altdorfi 1636. Examen Theologico-Philosophicum Hypersophiæ Antibiblicæ : Eorvm, Qui I. Negant Aquas Supercœlestes Mosaicas, ut, ante hodiernos quoasdam Philosophos, fecit & propugnare studuit Matthias Flacius. II. Diluvium universale particulare faciunt, ut facit Isaacus Vossius. III. Motum Solis & reliquorum fiderum terræ tribunt, ut post Copernicum plerique faciunt hodiernorum Astronomorum, Norimberg 1667.",,"Ansbach, Germany",1597-7-29,"Altdorf, Germany",1669-4-12,,
47421.0,"Treviso, Lelio da",Lelio da Treviso,Lelio da,Treviso,,,,Servite (O.S.M.),,,servite,clergy,Catholic,male,italian:1,,,,,,,,,
47422.0,"Trinkellii, Zacharias Ignaz",Zacharias Ignaz Trinkellii,Zacharias Ignaz,Trinkellii,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47423.0,"Truchses, Eusebius",Eusebius Truchses,Eusebius,Truchses,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:2,Yes,"Quodlibeta philosophica quae ex praelectionibus R. P. Eusebij Truchses Societatis Iesu in alma_ Vniversitate Ingolstadiensi philosophiae professoris collegit, & ad disputandum publice_ proposuit, praenob. D. Franc. Rudolphus Gonsalvus ab Halden in Haldenegg Metaph. et instit, civil, studiosus.",,,,,,,
47424.0,"Tylkowski, Albert (Wojciech)",Albert (Wojciech) Tylkowski,Albert (Wojciech),Tylkowski,,,,Jesuit (S.J.),natural philosophy,natural philosophy,jesuit,clergy,Catholic,male,latin:3;italian:2,Yes,"Meteorologia curiosa, etc., Cracoviae 1669. Disquisitio physica, ostenti duorum puerorum quorum unus cum dento aureo, alter cum capite gyganteo Vilnae in Lithuania... spectabatur anno... 1673, Olivae 1674.",,,,,,,
47425.0,"Ultsch, Karl",Karl Ultsch,Karl,Ultsch,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47426.0,"Valat, Antoine",Antoine Valat,Antoine,Valat,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47427.0,"Valle, Pietro Pellegrino della",Pietro Pellegrino della Valle,Pietro Pellegrino della,Valle,,,4.4320954E7,"collector, traveler","collecting,travel/exploration,languages","other,travel/exploration,languages",,titled_nobility,Catholic,male,latin:4,Yes,"Delle conditioni di Abbas re di Persia, Venice 1628.Grammatica della lingua turca di Pietro della Valle il pellegrino, Rome 1649. ",,"Rome, Italy",1586-4-2,"Rome, Italy",1652-4-21,,
47429.0,"Vanni, Giovanni Francesco",Giovanni Francesco Vanni,Giovanni Francesco,Vanni,,,,Jesuit (S.J.),natural philosophy,natural philosophy,jesuit,clergy,Catholic,male,italian:1,Yes,"Exegeses physico-mathematicae de momentis gravium, de vecte ac de motu aequabiliter accelerato…Romae 1685.",,,,,,,
47430.0,"Vegelin van Claerbergen, Philipp Ernst",Philipp Ernst Vegelin van Claerbergen,Philipp Ernst,Vegelin van Claerbergen,,,,,,,,,Protestant,male,german:1,,,,"Palts, The Netherlands",1613-10-10,"Ljouwert, The Netherlands",1693-2-6,,
47431.0,"Vehr, Georg",Georg Vehr,Georg,Vehr,,,,,,,,,,male,italian:1,,,,,,,,,
47432.0,"Verbiest, Ferdinand",Ferdinand Verbiest,Ferdinand,Verbiest,,,,Jesuit (S.J.),"travel/exploration,natural philosophy","travel/exploration,natural philosophy",jesuit,clergy,Catholic,male,french:2;dutch:1,Yes,"Ta-Ch'ing K'ang-hsi 25 nien-sui tz'u ping-yin Ch'i-cheng ching-wei hsiu-tu wu-hsing fu chien mu-lu, Peking 1665. Liber organicus Astronomia Europaea apud Sinas restitutae sub Imperat. Sino-Tartarico Ca_m Hy appellato, Peking 1668.",,,,,,,
47433.0,"Verne, Pierre",Pierre Verne,Pierre,Verne,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47434.0,"Verstegen, Henricus",Henricus Verstegen,Henricus,Verstegen,,,,,,,,,,male,latin:1,,,,,,,,,
47435.0,"Vesling, Johann",Johann Vesling,Johann,Vesling,,,1.554531E7,"professor of anatomy and pharmacy,anatomist","anatomy,pharmacy",natural philosophy,professor,professional,,male,latin:4,Yes,"De plantis Aegyptiae Observationes, Patavium 1638. Ioannis Veslingii ... Syntagma anatomicvm, locis plurimis auctum, emendatum, neu isque iconibus diligenter exornatum.",,,1598.0,,1649-8-30,,
47436.0,"Veyron, Gaspard",Gaspard Veyron,Gaspard,Veyron,,,,,,,,,,male,latin:1,,,,,,,1731.0,,
47437.0,"Vidania, Diego Vicente de",Diego Vicente de Vidania,Diego Vicente de,Vidania,,,,,collecting,other,,,Catholic,male,spanish:3,Yes,"Carta de Diego Vicencio Vidania a Lastanosa (Prolego_menos de algunos de los ejemplares del tratado de la moneda Jaquesa -Zaragoza, 1681.Vicente Antonio Lastanosa es armado caballero, 1682.",,,,,,,
47438.0,"Vischi, Antonio",Antonio Vischi,Antonio,Vischi,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47439.0,"Vitelleschi, Muzio",Muzio Vitelleschi,Muzio,Vitelleschi,,,,"Jesuit (S.J.),General of the Society of Jesus",,,"jesuit,jesuit general","clergy,church_official",Catholic,male,italian:2;latin:1,Yes,,,,,,,,
47440.0,"Viva (Fiva), Jacques",Jacques Viva (Fiva),Jacques,Viva (Fiva),,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:6,,,,,,,,,
47441.0,"Viviani, Vincenzo",Vincenzo Viviani,Vincenzo,Viviani,,,7400500.0,"mathematician, assistant to Galileo, member of Accademia del Cimento",mathematics ,natural philosophy,academy member,,Catholic,male,italian:1,Yes,"Discorso intorno al difendersi da' riempimenti e dalle corrosione de' fiumi, 1687.",,,1622-4-5,,1703-9-22,,Galileo´s biographer and editor
47443.0,"Wagnereck (Wangnereck), Simon",Simon Wagnereck (Wangnereck),Simon,Wagnereck (Wangnereck),,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:4,,,,,,,,,
47445.0,"Walther, Johann Jakob",Johann Jakob Walther,Johann Jakob,Walther,,,2.2329147E7,musician,music,music,"violinist,composer,canon","professional,clergy",,male,latin:1;italian:1,Yes,"Hortulus chelicus, das ist Wohlgepflantzter violinischer Lust-Garten : darin allen kunst-begierigen musicalischen Liebhabern der Weeg zur Vollkommenheit durch curio_se Stu_ck und annehmliche varieta_t gebahnet : auch durch Beru_hrung zuweilen zwey, drey, vier Seithen auff der Violin die lieblichste Harmonie erwiesen wird, Mainz 1694.",,"Witterba, Germany",1650.0,"Mainz, Germany",1717-11-2,,
47448.0,"Wartenberg, Albrecht Ernst von",Albrecht Ernst von Wartenberg,Albrecht Ernst von,Wartenberg,,Bishop,,bishop,,,bishop,"church_offical,titled_nobility",Catholic,male,latin:1,Yes,"Schatz-Kammer Der seeligsten Jungfrauen Maria aus Sion in dem neuen Jerusalem genandt : In welchem Der Ursprung der wunderbarlichen Stifftung der Kirchen unser Lieben Frauen des h. Ro_mischen Reichs freyen Stifft zu Nidermu_nster in Regenspurg beschrieben wird, Regensburg 1674. Ursprung und Herkom[m]en Der vormahls Herrlich- und Ko_niglichen Haupt-Statt Noreja Sampt dero Ko_nigreich Nortgau : wie selbe auch sambt dem Ko_nigreich von Haydnischen Ro_mern erobert worden und Augusta Tiberij benannt, anjetzo: Regens-Burgg ...Regensburg 1688.",,,,,,,
47450.0,"Wechtler, Johann Konrad",Johann Konrad Wechtler,Johann Konrad,Wechtler,,,,physician,medicine,natural philosophy,physician,professional,Catholic,male,latin:3,Yes,"De statu animae separatae, Francofurti 1659.",,,,,,,
47451.0,"Weilhamer, Wilhelm",Wilhelm Weilhamer,Wilhelm,Weilhamer,,,,Jesuit (S.J.),theology,religious/morality,jesuit,clergy,Catholic,male,"latin,german:1",Yes,"Dispvtatio Theologica De Fide Christiana, Monachii 1624.",,,,,,,
47452.0,"Weinhardt, Franz",Franz Weinhardt,Franz,Weinhardt,,Bishop,,Bishop in Lidda,,,bishop,"clergy,church_official",Catholic,male,latin:1,,,,,,,,,
47453.0,"Wendelin, Gottfried",Gottfried Wendelin,Gottfried,Wendelin,,"Godefroy, Vendelinus",3.7002606E7,scholar,astronomy,natural philosophy,"priest,educator,cartographer","professional,clergy",Catholic,male,latin:1,Yes,"Gotifredi Wendelini Luminarcani Eclipses Lunares ab. a. 1573. ad 1643. observatae quibus tabulae atlanticae supertruuntur earumque idea proponitur, Antverpie 1644. Leges salicae illustratae : illarum natale solum demonstratum: cum glossario salico vocum advaticarum, Antverpiae 1649. De sacris inscriptionibus, Antverpiae 1649.",,"Herk-de-Stad, Belgium",1580-6-6,"Ghent, Belgium",1667-10-24,,
47454.0,"Werckmann, Christoph",Christoph Werckmann,Christoph,Werckmann,,Weickmann,,,collecting ,other,merchant,professional,,male,german:1,Yes,"Verzeichnus Unterschidlicher Thier/ Vo_gel/ Fisch/ Meergewa_chs/ Ertz- und Bergarten/ Edlen und anderen Steinen/ außla_ndischem Holtz und Fru_chten/ Kunst- und frembden Sachen/ Mahlereyen/ Muschel und Schneckenwerck/ Heydnischen und andern Mu_ntzen, Ulm 1655.New-erfundenes grosses Ko_nigs-Spiel : welches sich zwar mit dem sinnreichen ... Schach-Spiel vergleichet, Ulm 1664.",,,1617.0,,1681.0,,
47455.0,"Werner, Thomas",Thomas Werner,Thomas,Werner,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
